model,model_family,split,feature_set,n_bins,strategy,alpha,k,weighting,original_pairs,directional_rows,users,accuracy,macro_user_accuracy,median_user_accuracy,p10_user_accuracy,p25_user_accuracy,p75_user_accuracy,p90_user_accuracy,auc,brier_score,log_loss,mean_forward_probability,mean_reverse_probability,mean_symmetric_probability,mean_raw_forward_probability,mean_raw_reverse_probability,antisymmetry_error
bayes_user_item_interactions,bayesian_categorical_nb,train_sample,user_item_interactions,16,quantile,0.1,,,300000,600000,4717,0.9194566666666667,0.9279878091471402,0.9365079365079365,0.8514851485148515,0.8947368421052632,0.9733333333333334,1.0,0.9733385325999998,0.07121824192487647,0.5796763393623721,0.9169641733169556,0.08270209282636642,0.9171310663223267,0.9169641733169556,0.08270209282636642,0.003362619085237384
bayes_user_item_interactions,bayesian_categorical_nb,validation,user_item_interactions,16,quantile,0.1,,,478098,956196,4158,0.8004530451915716,0.7483600636549447,0.8,0.4444444444444444,0.6361024033437827,0.9278548387096774,1.0,0.8894842486961949,0.17991610409466707,1.658191499679987,0.7984878420829773,0.20153096318244934,0.7984784245491028,0.7984878420829773,0.20153096318244934,0.006076065357774496
bayes_user_item_interactions,bayesian_categorical_nb,test,user_item_interactions,16,quantile,0.1,,,507550,1015100,4164,0.8116047680031524,0.7652935116713468,0.8125,0.5,0.6666666666666666,0.9333333333333333,1.0,0.8979726023014456,0.17050487345909307,1.6681274980975325,0.8096545338630676,0.1902143806219101,0.8097200989723206,0.8096545338630676,0.1902143806219101,0.005556038580834866
