run_key,space_name,dimensions,preprocessing,metric,min_samples,eps_percentile,eps,n_points,n_clusters,noise_count,noise_share,clustered_count,clustered_share,largest_cluster_size,largest_cluster_share_all,largest_cluster_share_clustered,smallest_cluster_size,median_cluster_size,mean_cluster_size
item_run_0141,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,30.0,1.352799,3250,2,1874,0.5766153846153846,1376,0.42338461538461536,1371,0.42184615384615387,0.9963662790697675,5,688.0,688.0
item_run_0142,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,35.0,1.40979,3250,2,1710,0.5261538461538462,1540,0.47384615384615386,1536,0.4726153846153846,0.9974025974025974,4,770.0,770.0
item_run_0143,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,40.0,1.473343,3250,1,1552,0.4775384615384615,1698,0.5224615384615384,1698,0.5224615384615384,1.0,1698,1698.0,1698.0
item_run_0144,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,45.0,1.545704,3250,1,1380,0.4246153846153846,1870,0.5753846153846154,1870,0.5753846153846154,1.0,1870,1870.0,1870.0
item_run_0145,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,50.0,1.615428,3250,2,1208,0.3716923076923077,2042,0.6283076923076923,2038,0.6270769230769231,0.9980411361410382,4,1021.0,1021.0
item_run_0146,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,60.0,1.770819,3250,2,942,0.28984615384615386,2308,0.7101538461538461,2304,0.7089230769230769,0.9982668977469671,4,1154.0,1154.0
item_run_0147,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,70.0,1.953996,3250,2,684,0.21046153846153845,2566,0.7895384615384615,2561,0.788,0.9980514419329696,5,1283.0,1283.0
item_run_0148,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,80.0,2.244748,3250,2,421,0.12953846153846155,2829,0.8704615384615385,2824,0.8689230769230769,0.9982325910215624,5,1414.5,1414.5
item_run_0149,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,85.0,2.435871,3250,1,308,0.09476923076923077,2942,0.9052307692307693,2942,0.9052307692307693,1.0,2942,2942.0,2942.0
item_run_0150,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,90.0,2.739842,3250,1,193,0.05938461538461538,3057,0.9406153846153846,3057,0.9406153846153846,1.0,3057,3057.0,3057.0
item_run_0151,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,95.0,3.248754,3250,2,90,0.027692307692307693,3160,0.9723076923076923,3156,0.9710769230769231,0.9987341772151899,4,1580.0,1580.0
item_run_0152,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,99.0,4.424387,3250,1,12,0.0036923076923076922,3238,0.9963076923076923,3238,0.9963076923076923,1.0,3238,3238.0,3238.0
item_run_0153,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,1.0,0.942902,3250,1,3104,0.955076923076923,146,0.04492307692307692,146,0.04492307692307692,1.0,146,146.0,146.0
item_run_0154,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,2.5,1.039675,3250,1,2986,0.9187692307692308,264,0.08123076923076923,264,0.08123076923076923,1.0,264,264.0,264.0
item_run_0155,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,5.0,1.115047,3250,1,2799,0.8612307692307692,451,0.13876923076923076,451,0.13876923076923076,1.0,451,451.0,451.0
item_run_0156,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,10.0,1.240055,3250,1,2440,0.7507692307692307,810,0.24923076923076923,810,0.24923076923076923,1.0,810,810.0,810.0
item_run_0157,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,15.0,1.328268,3250,1,2170,0.6676923076923077,1080,0.3323076923076923,1080,0.3323076923076923,1.0,1080,1080.0,1080.0
item_run_0158,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,20.0,1.386285,3250,1,1973,0.6070769230769231,1277,0.39292307692307693,1277,0.39292307692307693,1.0,1277,1277.0,1277.0
item_run_0159,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,25.0,1.444964,3250,1,1801,0.5541538461538461,1449,0.44584615384615384,1449,0.44584615384615384,1.0,1449,1449.0,1449.0
item_run_0160,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,30.0,1.509995,3250,1,1629,0.5012307692307693,1621,0.49876923076923074,1621,0.49876923076923074,1.0,1621,1621.0,1621.0
item_run_0161,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,35.0,1.574851,3250,1,1469,0.452,1781,0.548,1781,0.548,1.0,1781,1781.0,1781.0
item_run_0162,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,40.0,1.647233,3250,1,1288,0.3963076923076923,1962,0.6036923076923076,1962,0.6036923076923076,1.0,1962,1962.0,1962.0
item_run_0163,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,45.0,1.711329,3250,1,1169,0.3596923076923077,2081,0.6403076923076924,2081,0.6403076923076924,1.0,2081,2081.0,2081.0
item_run_0164,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,50.0,1.795867,3250,1,1009,0.31046153846153846,2241,0.6895384615384615,2241,0.6895384615384615,1.0,2241,2241.0,2241.0
item_run_0165,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,60.0,1.96402,3250,1,755,0.2323076923076923,2495,0.7676923076923077,2495,0.7676923076923077,1.0,2495,2495.0,2495.0
item_run_0166,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,70.0,2.160566,3250,1,529,0.16276923076923078,2721,0.8372307692307692,2721,0.8372307692307692,1.0,2721,2721.0,2721.0
item_run_0167,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,80.0,2.460576,3250,1,334,0.10276923076923077,2916,0.8972307692307693,2916,0.8972307692307693,1.0,2916,2916.0,2916.0
item_run_0168,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,85.0,2.684246,3250,1,239,0.07353846153846154,3011,0.9264615384615384,3011,0.9264615384615384,1.0,3011,3011.0,3011.0
item_run_0169,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,90.0,3.027448,3250,1,145,0.04461538461538461,3105,0.9553846153846154,3105,0.9553846153846154,1.0,3105,3105.0,3105.0
item_run_0170,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,95.0,3.56266,3250,1,67,0.020615384615384615,3183,0.9793846153846154,3183,0.9793846153846154,1.0,3183,3183.0,3183.0
item_run_0171,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,99.0,4.909977,3250,1,7,0.0021538461538461538,3243,0.9978461538461538,3243,0.9978461538461538,1.0,3243,3243.0,3243.0
item_run_0172,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,1.0,1.043776,3250,1,3040,0.9353846153846154,210,0.06461538461538462,210,0.06461538461538462,1.0,210,210.0,210.0
item_run_0173,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,2.5,1.136157,3250,1,2910,0.8953846153846153,340,0.10461538461538461,340,0.10461538461538461,1.0,340,340.0,340.0
item_run_0174,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,5.0,1.211351,3250,1,2690,0.8276923076923077,560,0.1723076923076923,560,0.1723076923076923,1.0,560,560.0,560.0
item_run_0175,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,10.0,1.343662,3250,1,2286,0.7033846153846154,964,0.2966153846153846,964,0.2966153846153846,1.0,964,964.0,964.0
item_run_0176,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,15.0,1.433465,3250,1,2001,0.6156923076923076,1249,0.3843076923076923,1249,0.3843076923076923,1.0,1249,1249.0,1249.0
item_run_0177,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,20.0,1.490748,3250,1,1826,0.5618461538461539,1424,0.43815384615384617,1424,0.43815384615384617,1.0,1424,1424.0,1424.0
item_run_0178,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,25.0,1.557932,3250,1,1621,0.49876923076923074,1629,0.5012307692307693,1629,0.5012307692307693,1.0,1629,1629.0,1629.0
item_run_0179,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,30.0,1.625943,3250,1,1459,0.4489230769230769,1791,0.5510769230769231,1791,0.5510769230769231,1.0,1791,1791.0,1791.0
item_run_0180,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,35.0,1.700081,3250,1,1299,0.3996923076923077,1951,0.6003076923076923,1951,0.6003076923076923,1.0,1951,1951.0,1951.0
item_run_0181,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,40.0,1.774701,3250,1,1147,0.35292307692307695,2103,0.6470769230769231,2103,0.6470769230769231,1.0,2103,2103.0,2103.0
item_run_0182,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,45.0,1.84277,3250,1,1009,0.31046153846153846,2241,0.6895384615384615,2241,0.6895384615384615,1.0,2241,2241.0,2241.0
item_run_0183,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,50.0,1.928519,3250,1,854,0.26276923076923075,2396,0.7372307692307692,2396,0.7372307692307692,1.0,2396,2396.0,2396.0
item_run_0184,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,60.0,2.10354,3250,1,642,0.19753846153846155,2608,0.8024615384615384,2608,0.8024615384615384,1.0,2608,2608.0,2608.0
item_run_0185,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,70.0,2.310822,3250,1,447,0.13753846153846153,2803,0.8624615384615385,2803,0.8624615384615385,1.0,2803,2803.0,2803.0
item_run_0186,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,80.0,2.62903,3250,1,278,0.08553846153846154,2972,0.9144615384615384,2972,0.9144615384615384,1.0,2972,2972.0,2972.0
item_run_0187,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,85.0,2.868251,3250,1,190,0.05846153846153846,3060,0.9415384615384615,3060,0.9415384615384615,1.0,3060,3060.0,3060.0
item_run_0188,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,90.0,3.22536,3250,1,117,0.036,3133,0.964,3133,0.964,1.0,3133,3133.0,3133.0
item_run_0189,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,95.0,3.839235,3250,1,47,0.014461538461538461,3203,0.9855384615384616,3203,0.9855384615384616,1.0,3203,3203.0,3203.0
item_run_0190,item_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,99.0,5.249373,3250,1,6,0.0018461538461538461,3244,0.9981538461538462,3244,0.9981538461538462,1.0,3244,3244.0,3244.0
item_run_0191,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,1.0,0.075817,3250,5,3167,0.9744615384615385,83,0.025538461538461538,62,0.019076923076923078,0.7469879518072289,5,5.0,16.6
item_run_0192,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,2.5,0.091297,3250,7,3078,0.947076923076923,172,0.05292307692307692,126,0.03876923076923077,0.7325581395348837,3,8.0,24.571428571428573
item_run_0193,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,5.0,0.108329,3250,12,2923,0.8993846153846153,327,0.10061538461538462,216,0.06646153846153846,0.6605504587155964,4,8.0,27.25
item_run_0194,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,10.0,0.126309,3250,30,2563,0.7886153846153846,687,0.2113846153846154,355,0.10923076923076923,0.5167394468704513,4,5.0,22.9
item_run_0195,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,15.0,0.137763,3250,47,2244,0.6904615384615385,1006,0.30953846153846154,444,0.1366153846153846,0.441351888667992,3,5.0,21.404255319148938
item_run_0196,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,20.0,0.146025,3250,67,1878,0.5778461538461539,1372,0.42215384615384616,524,0.16123076923076923,0.3819241982507289,3,6.0,20.47761194029851
item_run_0197,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,25.0,0.15198,3250,57,1586,0.488,1664,0.512,731,0.22492307692307692,0.43930288461538464,1,5.0,29.19298245614035
item_run_0198,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,30.0,0.157121,3250,41,1330,0.40923076923076923,1920,0.5907692307692308,1136,0.3495384615384615,0.5916666666666667,2,5.0,46.829268292682926
item_run_0199,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,35.0,0.162003,3250,40,1056,0.3249230769230769,2194,0.6750769230769231,2022,0.6221538461538462,0.9216043755697356,2,4.0,54.85
item_run_0200,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,40.0,0.167,3250,39,841,0.25876923076923075,2409,0.7412307692307692,2247,0.6913846153846154,0.9327521793275217,2,4.0,61.76923076923077
item_run_0201,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,45.0,0.17153,3250,30,685,0.21076923076923076,2565,0.7892307692307692,2457,0.756,0.9578947368421052,2,4.0,85.5
item_run_0202,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,50.0,0.175794,3250,24,545,0.1676923076923077,2705,0.8323076923076923,2617,0.8052307692307692,0.9674676524953789,2,3.0,112.70833333333333
item_run_0203,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,60.0,0.183754,3250,9,336,0.10338461538461538,2914,0.8966153846153846,2885,0.8876923076923077,0.9900480439258751,2,3.0,323.77777777777777
item_run_0204,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,70.0,0.192036,3250,2,159,0.04892307692307692,3091,0.951076923076923,3090,0.9507692307692308,0.9996764801035264,1,1545.5,1545.5
item_run_0205,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,80.0,0.201258,3250,1,57,0.017538461538461537,3193,0.9824615384615385,3193,0.9824615384615385,1.0,3193,3193.0,3193.0
item_run_0206,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,85.0,0.206674,3250,1,35,0.010769230769230769,3215,0.9892307692307692,3215,0.9892307692307692,1.0,3215,3215.0,3215.0
item_run_0207,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,90.0,0.213916,3250,1,22,0.00676923076923077,3228,0.9932307692307693,3228,0.9932307692307693,1.0,3228,3228.0,3228.0
item_run_0208,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,95.0,0.223917,3250,1,4,0.0012307692307692308,3246,0.9987692307692307,3246,0.9987692307692307,1.0,3246,3246.0,3246.0
item_run_0209,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,99.0,0.240659,3250,1,1,0.0003076923076923077,3249,0.9996923076923077,3249,0.9996923076923077,1.0,3249,3249.0,3249.0
item_run_0210,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,1.0,0.107484,3250,1,3129,0.9627692307692308,121,0.037230769230769234,121,0.037230769230769234,1.0,121,121.0,121.0
item_run_0211,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,2.5,0.124332,3250,4,3000,0.9230769230769231,250,0.07692307692307693,204,0.06276923076923077,0.816,12,17.0,62.5
item_run_0212,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,5.0,0.145748,3250,4,2815,0.8661538461538462,435,0.13384615384615384,318,0.09784615384615385,0.7310344827586207,17,50.0,108.75
item_run_0213,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,10.0,0.167931,3250,12,2378,0.7316923076923076,872,0.2683076923076923,473,0.14553846153846153,0.5424311926605505,11,19.0,72.66666666666667
item_run_0214,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,15.0,0.181505,3250,22,1912,0.5883076923076923,1338,0.4116923076923077,672,0.20676923076923076,0.5022421524663677,8,18.0,60.81818181818182
item_run_0215,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,20.0,0.192794,3250,10,1412,0.43446153846153845,1838,0.5655384615384615,1605,0.4938461538461538,0.8732317736670294,7,19.0,183.8
item_run_0216,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,25.0,0.200076,3250,8,1060,0.3261538461538461,2190,0.6738461538461539,2029,0.6243076923076923,0.9264840182648402,6,8.5,273.75
item_run_0217,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,30.0,0.205718,3250,4,741,0.228,2509,0.772,2468,0.7593846153846154,0.9836588282184137,5,18.0,627.25
item_run_0218,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,35.0,0.210685,3250,1,519,0.1596923076923077,2731,0.8403076923076923,2731,0.8403076923076923,1.0,2731,2731.0,2731.0
item_run_0219,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,40.0,0.215234,3250,2,348,0.10707692307692308,2902,0.8929230769230769,2898,0.8916923076923077,0.9986216402481047,4,1451.0,1451.0
item_run_0220,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,45.0,0.219259,3250,1,253,0.07784615384615384,2997,0.9221538461538461,2997,0.9221538461538461,1.0,2997,2997.0,2997.0
item_run_0221,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,50.0,0.223571,3250,1,181,0.055692307692307694,3069,0.9443076923076923,3069,0.9443076923076923,1.0,3069,3069.0,3069.0
item_run_0222,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,60.0,0.230759,3250,2,62,0.019076923076923078,3188,0.9809230769230769,3183,0.9793846153846154,0.9984316185696361,5,1594.0,1594.0
item_run_0223,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,70.0,0.239164,3250,1,21,0.006461538461538461,3229,0.9935384615384616,3229,0.9935384615384616,1.0,3229,3229.0,3229.0
item_run_0224,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,80.0,0.247701,3250,1,6,0.0018461538461538461,3244,0.9981538461538462,3244,0.9981538461538462,1.0,3244,3244.0,3244.0
item_run_0225,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,85.0,0.252023,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0226,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,90.0,0.258014,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0227,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,95.0,0.267854,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0228,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,99.0,0.283553,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0229,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,1.0,0.130682,3250,1,3096,0.9526153846153846,154,0.047384615384615386,154,0.047384615384615386,1.0,154,154.0,154.0
item_run_0230,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,2.5,0.154582,3250,1,2976,0.9156923076923077,274,0.0843076923076923,274,0.0843076923076923,1.0,274,274.0,274.0
item_run_0231,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,5.0,0.177407,3250,3,2746,0.8449230769230769,504,0.15507692307692308,398,0.12246153846153846,0.7896825396825397,20,86.0,168.0
item_run_0232,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,10.0,0.204039,3250,7,2224,0.6843076923076923,1026,0.3156923076923077,610,0.18769230769230769,0.594541910331384,19,47.0,146.57142857142858
item_run_0233,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,15.0,0.220796,3250,9,1641,0.5049230769230769,1609,0.4950769230769231,857,0.26369230769230767,0.5326289620882536,15,50.0,178.77777777777777
item_run_0234,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,20.0,0.232122,3250,6,1099,0.33815384615384614,2151,0.6618461538461539,1594,0.49046153846153845,0.7410506741050674,15,31.5,358.5
item_run_0235,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,25.0,0.24043,3250,5,658,0.20246153846153847,2592,0.7975384615384615,2549,0.7843076923076923,0.9834104938271605,9,10.0,518.4
item_run_0236,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,30.0,0.247158,3250,1,384,0.11815384615384615,2866,0.8818461538461538,2866,0.8818461538461538,1.0,2866,2866.0,2866.0
item_run_0237,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,35.0,0.251826,3250,1,212,0.06523076923076923,3038,0.9347692307692308,3038,0.9347692307692308,1.0,3038,3038.0,3038.0
item_run_0238,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,40.0,0.256649,3250,1,118,0.036307692307692305,3132,0.9636923076923077,3132,0.9636923076923077,1.0,3132,3132.0,3132.0
item_run_0239,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,45.0,0.260191,3250,1,60,0.018461538461538463,3190,0.9815384615384616,3190,0.9815384615384616,1.0,3190,3190.0,3190.0
item_run_0240,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,50.0,0.263984,3250,1,34,0.010461538461538461,3216,0.9895384615384616,3216,0.9895384615384616,1.0,3216,3216.0,3216.0
item_run_0241,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,60.0,0.271344,3250,1,9,0.002769230769230769,3241,0.9972307692307693,3241,0.9972307692307693,1.0,3241,3241.0,3241.0
item_run_0242,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,70.0,0.27916,3250,1,2,0.0006153846153846154,3248,0.9993846153846154,3248,0.9993846153846154,1.0,3248,3248.0,3248.0
item_run_0243,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,80.0,0.286962,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0244,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,85.0,0.291616,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0245,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,90.0,0.2978,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0246,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,95.0,0.306764,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0247,item_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,99.0,0.322029,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0248,item_pca20_l2_cosine,20,pca20_l2,cosine,5,1.0,0.016967,3250,2,3173,0.9763076923076923,77,0.023692307692307693,66,0.020307692307692308,0.8571428571428571,11,38.5,38.5
item_run_0249,item_pca20_l2_cosine,20,pca20_l2,cosine,5,2.5,0.022061,3250,1,3109,0.9566153846153846,141,0.04338461538461538,141,0.04338461538461538,1.0,141,141.0,141.0
item_run_0250,item_pca20_l2_cosine,20,pca20_l2,cosine,5,5.0,0.029325,3250,1,3030,0.9323076923076923,220,0.06769230769230769,220,0.06769230769230769,1.0,220,220.0,220.0
item_run_0251,item_pca20_l2_cosine,20,pca20_l2,cosine,5,10.0,0.046106,3250,2,2826,0.8695384615384616,424,0.13046153846153846,382,0.11753846153846154,0.9009433962264151,42,212.0,212.0
item_run_0252,item_pca20_l2_cosine,20,pca20_l2,cosine,5,15.0,0.061272,3250,2,2629,0.808923076923077,621,0.1910769230769231,488,0.15015384615384617,0.785829307568438,133,310.5,310.5
item_run_0253,item_pca20_l2_cosine,20,pca20_l2,cosine,5,20.0,0.078333,3250,2,2459,0.7566153846153846,791,0.2433846153846154,578,0.17784615384615385,0.7307206068268015,213,395.5,395.5
item_run_0254,item_pca20_l2_cosine,20,pca20_l2,cosine,5,25.0,0.096255,3250,3,2255,0.6938461538461539,995,0.30615384615384617,666,0.20492307692307693,0.6693467336683417,6,323.0,331.6666666666667
item_run_0255,item_pca20_l2_cosine,20,pca20_l2,cosine,5,30.0,0.112083,3250,4,2067,0.636,1183,0.364,728,0.224,0.6153846153846154,5,225.0,295.75
item_run_0256,item_pca20_l2_cosine,20,pca20_l2,cosine,5,35.0,0.12988,3250,3,1826,0.5618461538461539,1424,0.43815384615384617,835,0.2569230769230769,0.586376404494382,9,580.0,474.6666666666667
item_run_0257,item_pca20_l2_cosine,20,pca20_l2,cosine,5,40.0,0.144551,3250,3,1657,0.5098461538461538,1593,0.49015384615384616,903,0.27784615384615385,0.5668549905838042,12,678.0,531.0
item_run_0258,item_pca20_l2_cosine,20,pca20_l2,cosine,5,45.0,0.159456,3250,3,1499,0.4612307692307692,1751,0.5387692307692308,964,0.2966153846153846,0.5505425471159338,5,782.0,583.6666666666666
item_run_0259,item_pca20_l2_cosine,20,pca20_l2,cosine,5,50.0,0.177149,3250,5,1321,0.4064615384615385,1929,0.5935384615384616,1030,0.3169230769230769,0.5339554173146708,4,8.0,385.8
item_run_0260,item_pca20_l2_cosine,20,pca20_l2,cosine,5,60.0,0.209687,3250,3,979,0.30123076923076925,2271,0.6987692307692308,2257,0.6944615384615385,0.9938353148392779,6,8.0,757.0
item_run_0261,item_pca20_l2_cosine,20,pca20_l2,cosine,5,70.0,0.248141,3250,2,629,0.19353846153846155,2621,0.8064615384615385,2615,0.8046153846153846,0.9977107974055703,6,1310.5,1310.5
item_run_0262,item_pca20_l2_cosine,20,pca20_l2,cosine,5,80.0,0.288433,3250,1,346,0.10646153846153845,2904,0.8935384615384615,2904,0.8935384615384615,1.0,2904,2904.0,2904.0
item_run_0263,item_pca20_l2_cosine,20,pca20_l2,cosine,5,85.0,0.312072,3250,1,227,0.06984615384615385,3023,0.9301538461538461,3023,0.9301538461538461,1.0,3023,3023.0,3023.0
item_run_0264,item_pca20_l2_cosine,20,pca20_l2,cosine,5,90.0,0.341909,3250,1,128,0.039384615384615386,3122,0.9606153846153846,3122,0.9606153846153846,1.0,3122,3122.0,3122.0
item_run_0265,item_pca20_l2_cosine,20,pca20_l2,cosine,5,95.0,0.383662,3250,1,40,0.012307692307692308,3210,0.9876923076923076,3210,0.9876923076923076,1.0,3210,3210.0,3210.0
item_run_0266,item_pca20_l2_cosine,20,pca20_l2,cosine,5,99.0,0.441205,3250,1,3,0.0009230769230769231,3247,0.9990769230769231,3247,0.9990769230769231,1.0,3247,3247.0,3247.0
item_run_0267,item_pca20_l2_cosine,20,pca20_l2,cosine,11,1.0,0.021706,3250,1,3134,0.9643076923076923,116,0.03569230769230769,116,0.03569230769230769,1.0,116,116.0,116.0
item_run_0268,item_pca20_l2_cosine,20,pca20_l2,cosine,11,2.5,0.026919,3250,1,3070,0.9446153846153846,180,0.055384615384615386,180,0.055384615384615386,1.0,180,180.0,180.0
item_run_0269,item_pca20_l2_cosine,20,pca20_l2,cosine,11,5.0,0.035458,3250,1,2976,0.9156923076923077,274,0.0843076923076923,274,0.0843076923076923,1.0,274,274.0,274.0
item_run_0270,item_pca20_l2_cosine,20,pca20_l2,cosine,11,10.0,0.054065,3250,2,2748,0.8455384615384616,502,0.15446153846153846,436,0.13415384615384615,0.8685258964143426,66,251.0,251.0
item_run_0271,item_pca20_l2_cosine,20,pca20_l2,cosine,11,15.0,0.071764,3250,2,2542,0.7821538461538462,708,0.21784615384615386,542,0.16676923076923078,0.7655367231638418,166,354.0,354.0
